"No.","Time","Source","Destination","Protocol","Length","Info","frame number","frame length","Frame Time","Frame Time (Epoch)","Frame Protocols","Ethernet Source","Ethernet Destination","Ethernet Type","IP Source","IP Destination","IP Length","IP TTL","IP Flags","IP Fragment Offset","IP Protocol","IP Version","IP DSCP Field","IP Checksum","TCP Source Port","TCP Destination Port","TCP Length","TCP Sequence Number","TCP Acknowledgment Number","TCP Flags","TCP SYN Flag","TCP ACK Flag","TCP FIN Flag","TCP RST Flag","TCP Window Size","TCP Checksum","TCP Stream","UDP Source Port","UDP Destination Port","UDP Length","UDP Checksum","ICMP Type","ICMP Checksum","HTTP Request Method","HTTP Request URI","HTTP Request Version","HTTP Full URI","HTTP Response Code","HTTP User-Agent","HTTP Content-Length","HTTP Content Type","HTTP Cookie","HTTP Host","HTTP Referer","HTTP Location","HTTP Authorization","HTTP Connection","DNS Query Name","DNS Query Type"
"925","121.083958890","192.168.1.1","192.168.1.104","DNS","123","Standard query response 0x24b1 Server failure AAAA st4r7s<a%0aoNMOUSeovEr%0d=%0d(prompt)``%0dx>v3dm0s3nd.local.lab","925","123","Jan 11, 2024 19:31:26.936011351 +03","1704990686.936011351","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","109","64","0x00","0","UDP","4","0x00","0xfa19","","","","","","","","","","","","","","53","57783","89","0x55d6","","","","","","","","","","","","","","","","","st4r7s<a%0aoNMOUSeovEr%0d=%0d(prompt)``%0dx>v3dm0s3nd.local.lab","AAAA (IPv6 Address)"
"926","121.086599759","192.168.1.104","192.168.1.1","DNS","123","Standard query 0x24b1 AAAA st4r7s<a%0aoNMOUSeovEr%0d=%0d(prompt)``%0dx>v3dm0s3nd.local.lab","926","123","Jan 11, 2024 19:31:26.938652220 +03","1704990686.938652220","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","109","64","0x40","0","UDP","4","0x00","0x70e7","","","","","","","","","","","","","","53995","53","89","0xe524","","","","","","","","","","","","","","","","","st4r7s<a%0aoNMOUSeovEr%0d=%0d(prompt)``%0dx>v3dm0s3nd.local.lab","AAAA (IPv6 Address)"
"927","122.098179924","PcsCompu_5d:ef:d9","PcsCompu_a6:7e:fb","ARP","60","Who has 192.168.1.1? Tell 192.168.1.104","927","60","Jan 11, 2024 19:31:27.950232385 +03","1704990687.950232385","eth:ethertype:arp","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"928","122.099973353","PcsCompu_a6:7e:fb","PcsCompu_5d:ef:d9","ARP","60","192.168.1.1 is at 08:00:27:a6:7e:fb","928","60","Jan 11, 2024 19:31:27.952025814 +03","1704990687.952025814","eth:ethertype:arp","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","ARP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"929","123.114689913","192.168.1.1","192.168.1.104","DNS","198","Standard query response 0x24b1 No such name AAAA st4r7s<a%0aoNMOUSeovEr%0d=%0d(prompt)``%0dx>v3dm0s3nd.local.lab SOA a.root-servers.net","929","198","Jan 11, 2024 19:31:28.966742374 +03","1704990688.966742374","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","184","64","0x00","0","UDP","4","0x00","0x8821","","","","","","","","","","","","","","53","53995","164","0x7bd7","","","","","","","","","","","","","","","","","st4r7s<a%0aoNMOUSeovEr%0d=%0d(prompt)``%0dx>v3dm0s3nd.local.lab","AAAA (IPv6 Address)"
"930","123.117023657","192.168.1.104","192.168.1.1","DNS","123","Standard query 0x6188 A st4r7s<a%0aoNMOUSeovEr%0d=%0d(prompt)``%0dx>v3dm0s3nd.local.lab","930","123","Jan 11, 2024 19:31:28.969076118 +03","1704990688.969076118","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","109","64","0x40","0","UDP","4","0x00","0x6eec","","","","","","","","","","","","","","34151","53","89","0x10d2","","","","","","","","","","","","","","","","","st4r7s<a%0aoNMOUSeovEr%0d=%0d(prompt)``%0dx>v3dm0s3nd.local.lab","A (Host Address)"
"931","123.389227106","192.168.1.1","192.168.1.104","DNS","198","Standard query response 0x6188 No such name A st4r7s<a%0aoNMOUSeovEr%0d=%0d(prompt)``%0dx>v3dm0s3nd.local.lab SOA a.root-servers.net","931","198","Jan 11, 2024 19:31:29.241279567 +03","1704990689.241279567","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","184","64","0x00","0","UDP","4","0x00","0xf14c","","","","","","","","","","","","","","53","34151","164","0xa785","","","","","","","","","","","","","","","","","st4r7s<a%0aoNMOUSeovEr%0d=%0d(prompt)``%0dx>v3dm0s3nd.local.lab","A (Host Address)"
"932","123.403489595","192.168.1.104","192.168.1.108","TCP","4410","80  >  48830 [ACK] Seq=1 Ack=464 Win=6912 Len=4344 TSval=149538 TSecr=540032420 [TCP segment of a reassembled PDU]","932","4410","Jan 11, 2024 19:31:29.255542056 +03","1704990689.255542056","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","4396","64","0x40","0","TCP","4","0x00","0x4883","80","48830","4344","1","464","0x010","Not set","Set","Not set","Not set","6912","0x9543","53","","","","","","","","","","","","","","","","","","","","","",""
"933","123.404241333","192.168.1.108","192.168.1.104","TCP","66","48830  >  80 [ACK] Seq=464 Ack=4345 Win=62592 Len=0 TSval=540035547 TSecr=149538","933","66","Jan 11, 2024 19:31:29.256293794 +03","1704990689.256293794","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0xad92","48830","80","0","464","4345","0x010","Not set","Set","Not set","Not set","62592","0x382c","53","","","","","","","","","","","","","","","","","","","","","",""
"934","123.404997260","192.168.1.104","192.168.1.108","HTTP","3208","HTTP/1.1 200 OK  (text/html)","934","3208","Jan 11, 2024 19:31:29.257049721 +03","1704990689.257049721","eth:ethertype:ip:tcp:http:data-text-lines","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","3194","64","0x40","0","TCP","4","0x00","0x4d32","80","48830","3142","4345","464","0x019","Not set","Set","Set","Not set","6912","0x9091","53","","","","","","","","","","","200","","6961","text/html","","","","","","close","",""
"935","123.406585220","192.168.1.108","192.168.1.104","TCP","66","48830  >  80 [ACK] Seq=464 Ack=7488 Win=62592 Len=0 TSval=540035550 TSecr=149538","935","66","Jan 11, 2024 19:31:29.258637681 +03","1704990689.258637681","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0xad91","48830","80","0","464","7488","0x010","Not set","Set","Not set","Not set","62592","0x2be2","53","","","","","","","","","","","","","","","","","","","","","",""
"936","123.412640147","192.168.1.108","192.168.1.104","TCP","66","48830  >  80 [FIN, ACK] Seq=464 Ack=7488 Win=64128 Len=0 TSval=540035556 TSecr=149538","936","66","Jan 11, 2024 19:31:29.264692608 +03","1704990689.264692608","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0xad90","48830","80","0","464","7488","0x011","Not set","Set","Set","Not set","64128","0x2bcf","53","","","","","","","","","","","","","","","","","","","","","",""
"937","123.413889784","192.168.1.104","192.168.1.108","TCP","66","80  >  48830 [ACK] Seq=7488 Ack=465 Win=6912 Len=0 TSval=149540 TSecr=540035556","937","66","Jan 11, 2024 19:31:29.265942245 +03","1704990689.265942245","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0x5975","80","48830","0","7488","465","0x010","Not set","Set","Not set","Not set","6912","0x2d56","53","","","","","","","","","","","","","","","","","","","","","",""
"938","124.233202915","192.168.1.108","192.168.1.104","TCP","74","48940  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=540036377 TSecr=0 WS=128","938","74","Jan 11, 2024 19:31:30.085255376 +03","1704990690.085255376","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","60","64","0x40","0","TCP","4","0x00","0xe35c","48940","80","0","0","0","0x002","Set","Not set","Not set","Not set","64240","0x9c62","54","","","","","","","","","","","","","","","","","","","","","",""
"939","124.234073890","192.168.1.104","192.168.1.108","TCP","74","80  >  48940 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=149746 TSecr=540036377 WS=64","939","74","Jan 11, 2024 19:31:30.086126351 +03","1704990690.086126351","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","60","64","0x40","0","TCP","4","0x00","0xb697","80","48940","0","0","1","0x012","Set","Set","Not set","Not set","5792","0x89c1","54","","","","","","","","","","","","","","","","","","","","","",""
"940","124.234074031","192.168.1.108","192.168.1.104","TCP","66","48940  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=540036378 TSecr=149746","940","66","Jan 11, 2024 19:31:30.086126492 +03","1704990690.086126492","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0xe363","48940","80","0","1","1","0x010","Not set","Set","Not set","Not set","64256","0xcd35","54","","","","","","","","","","","","","","","","","","","","","",""
"941","124.234598538","192.168.1.108","192.168.1.104","HTTP","536","GET /mutillidae/index.php?page=st4r7s%3CDeTAils%2F%2B%2FoNPoINterenTEr%2509%3D%2509%28prompt%29%60%60%250dx%3E3nd HTTP/1.1 ","941","536","Jan 11, 2024 19:31:30.086650999 +03","1704990690.086650999","eth:ethertype:ip:tcp:http","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","522","64","0x40","0","TCP","4","0x00","0xe18c","48940","80","470","1","1","0x018","Not set","Set","Not set","Not set","64256","0x70fe","54","","","","","","","GET","/mutillidae/index.php?page=st4r7s%3CDeTAils%2F%2B%2FoNPoINterenTEr%2509%3D%2509%28prompt%29%60%60%250dx%3E3nd","HTTP/1.1","http://192.168.1.104/mutillidae/index.php?page=st4r7s%3CDeTAils%2F%2B%2FoNPoINterenTEr%2509%3D%2509%28prompt%29%60%60%250dx%3E3nd","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36","","","","192.168.1.104","","","","close","",""
"942","124.234598638","192.168.1.104","192.168.1.108","TCP","66","80  >  48940 [ACK] Seq=1 Ack=471 Win=6912 Len=0 TSval=149746 TSecr=540036378","942","66","Jan 11, 2024 19:31:30.086651099 +03","1704990690.086651099","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0xae13","80","48940","0","1","471","0x010","Not set","Set","Not set","Not set","6912","0xcce9","54","","","","","","","","","","","","","","","","","","","","","",""
"943","124.338033954","192.168.1.104","192.168.1.1","DNS","84","Standard query 0xa49c AAAA st4r7s<DeTAils.local.lab","943","84","Jan 11, 2024 19:31:30.190086415 +03","1704990690.190086415","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","70","64","0x40","0","UDP","4","0x00","0x6de2","","","","","","","","","","","","","","54503","53","50","0x198f","","","","","","","","","","","","","","","","","st4r7s<DeTAils.local.lab","AAAA (IPv6 Address)"
"944","124.551687039","192.168.1.1","192.168.1.104","DNS","159","Standard query response 0xa49c No such name AAAA st4r7s<DeTAils.local.lab SOA a.root-servers.net","944","159","Jan 11, 2024 19:31:30.403739500 +03","1704990690.403739500","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","145","64","0x00","0","UDP","4","0x00","0xf0dc","","","","","","","","","","","","","","53","54503","125","0x658c","","","","","","","","","","","","","","","","","st4r7s<DeTAils.local.lab","AAAA (IPv6 Address)"
"945","124.554709506","192.168.1.104","192.168.1.1","DNS","84","Standard query 0x71fb A st4r7s<DeTAils.local.lab","945","84","Jan 11, 2024 19:31:30.406761967 +03","1704990690.406761967","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","70","64","0x40","0","UDP","4","0x00","0x6dac","","","","","","","","","","","","","","36422","53","50","0x92ec","","","","","","","","","","","","","","","","","st4r7s<DeTAils.local.lab","A (Host Address)"
"946","124.556899638","192.168.1.1","192.168.1.104","DNS","159","Standard query response 0x71fb No such name A st4r7s<DeTAils.local.lab SOA a.root-servers.net","946","159","Jan 11, 2024 19:31:30.408952099 +03","1704990690.408952099","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","145","64","0x00","0","UDP","4","0x00","0xf85f","","","","","","","","","","","","","","53","36422","125","0xe0e9","","","","","","","","","","","","","","","","","st4r7s<DeTAils.local.lab","A (Host Address)"
"947","124.570841064","192.168.1.104","192.168.1.108","TCP","4410","80  >  48940 [ACK] Seq=1 Ack=471 Win=6912 Len=4344 TSval=149829 TSecr=540036378 [TCP segment of a reassembled PDU]","947","4410","Jan 11, 2024 19:31:30.422893525 +03","1704990690.422893525","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","4396","64","0x40","0","TCP","4","0x00","0x9d1a","80","48940","4344","1","471","0x010","Not set","Set","Not set","Not set","6912","0x9543","54","","","","","","","","","","","","","","","","","","","","","",""
"948","124.571574814","192.168.1.108","192.168.1.104","TCP","66","48940  >  80 [ACK] Seq=471 Ack=4345 Win=62592 Len=0 TSval=540036715 TSecr=149829","948","66","Jan 11, 2024 19:31:30.423627275 +03","1704990690.423627275","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0xe361","48940","80","0","471","4345","0x010","Not set","Set","Not set","Not set","62592","0xb8d0","54","","","","","","","","","","","","","","","","","","","","","",""
"949","124.572147536","192.168.1.104","192.168.1.108","HTTP","3214","HTTP/1.1 200 OK  (text/html)","949","3214","Jan 11, 2024 19:31:30.424199997 +03","1704990690.424199997","eth:ethertype:ip:tcp:http:data-text-lines","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","3200","64","0x40","0","TCP","4","0x00","0xa1c3","80","48940","3148","4345","471","0x019","Not set","Set","Set","Not set","6912","0x9097","54","","","","","","","","","","","200","","6967","text/html","","","","","","close","",""
"950","124.572594720","192.168.1.108","192.168.1.104","TCP","66","48940  >  80 [ACK] Seq=471 Ack=7494 Win=64128 Len=0 TSval=540036716 TSecr=149830","950","66","Jan 11, 2024 19:31:30.424647181 +03","1704990690.424647181","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0xe360","48940","80","0","471","7494","0x010","Not set","Set","Not set","Not set","64128","0xac75","54","","","","","","","","","","","","","","","","","","","","","",""
"951","124.574990148","192.168.1.108","192.168.1.104","TCP","66","48940  >  80 [FIN, ACK] Seq=471 Ack=7494 Win=64128 Len=0 TSval=540036718 TSecr=149830","951","66","Jan 11, 2024 19:31:30.427042609 +03","1704990690.427042609","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0xe35f","48940","80","0","471","7494","0x011","Not set","Set","Set","Not set","64128","0xac72","54","","","","","","","","","","","","","","","","","","","","","",""
"952","124.575562112","192.168.1.104","192.168.1.108","TCP","66","80  >  48940 [ACK] Seq=7494 Ack=472 Win=6912 Len=0 TSval=149831 TSecr=540036718","952","66","Jan 11, 2024 19:31:30.427614573 +03","1704990690.427614573","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0xae0c","80","48940","0","7494","472","0x010","Not set","Set","Not set","Not set","6912","0xadfa","54","","","","","","","","","","","","","","","","","","","","","",""
"953","125.381665852","192.168.1.108","192.168.1.104","TCP","74","48942  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=540037526 TSecr=0 WS=128","953","74","Jan 11, 2024 19:31:31.233718313 +03","1704990691.233718313","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","60","64","0x40","0","TCP","4","0x00","0x54f3","48942","80","0","0","0","0x002","Set","Not set","Not set","Not set","64240","0xd39f","55","","","","","","","","","","","","","","","","","","","","","",""
"954","125.382510626","192.168.1.104","192.168.1.108","TCP","74","80  >  48942 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=150033 TSecr=540037526 WS=64","954","74","Jan 11, 2024 19:31:31.234563087 +03","1704990691.234563087","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","60","64","0x40","0","TCP","4","0x00","0xb697","80","48942","0","0","1","0x012","Set","Set","Not set","Not set","5792","0x0383","55","","","","","","","","","","","","","","","","","","","","","",""
"955","125.383321605","192.168.1.108","192.168.1.104","TCP","66","48942  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=540037528 TSecr=150033","955","66","Jan 11, 2024 19:31:31.235374066 +03","1704990691.235374066","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x54fa","48942","80","0","1","1","0x010","Not set","Set","Not set","Not set","64256","0x46f6","55","","","","","","","","","","","","","","","","","","","","","",""
"956","125.383321738","192.168.1.108","192.168.1.104","HTTP","535","GET /mutillidae/index.php?page=st4r7s%3Cd3V%250aoNPOintErenTeR%2509%3D%2509%5B8%5D.find%28confirm%29%3Ev3dm0s3nd HTTP/1.1 ","956","535","Jan 11, 2024 19:31:31.235374199 +03","1704990691.235374199","eth:ethertype:ip:tcp:http","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","521","64","0x40","0","TCP","4","0x00","0x5324","48942","80","469","1","1","0x018","Not set","Set","Not set","Not set","64256","0xa656","55","","","","","","","GET","/mutillidae/index.php?page=st4r7s%3Cd3V%250aoNPOintErenTeR%2509%3D%2509%5B8%5D.find%28confirm%29%3Ev3dm0s3nd","HTTP/1.1","http://192.168.1.104/mutillidae/index.php?page=st4r7s%3Cd3V%250aoNPOintErenTeR%2509%3D%2509%5B8%5D.find%28confirm%29%3Ev3dm0s3nd","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36","","","","192.168.1.104","","","","close","",""
"957","125.383782916","192.168.1.104","192.168.1.108","TCP","66","80  >  48942 [ACK] Seq=1 Ack=470 Win=6912 Len=0 TSval=150033 TSecr=540037528","957","66","Jan 11, 2024 19:31:31.235835377 +03","1704990691.235835377","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","52","64","0x40","0","TCP","4","0x00","0x0035","80","48942","0","1","470","0x010","Not set","Set","Not set","Not set","6912","0x46ab","55","","","","","","","","","","","","","","","","","","","","","",""
"958","125.487532690","192.168.1.104","192.168.1.1","DNS","121","Standard query 0xda97 AAAA st4r7s<d3V%0aoNPOintErenTeR%09=%09[8].find(confirm)>v3dm0s3nd","958","121","Jan 11, 2024 19:31:31.339585151 +03","1704990691.339585151","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","107","64","0x40","0","UDP","4","0x00","0x6c9d","","","","","","","","","","","","","","41321","53","87","0x50b4","","","","","","","","","","","","","","","","","st4r7s<d3V%0aoNPOintErenTeR%09=%09[8].find(confirm)>v3dm0s3nd","AAAA (IPv6 Address)"
"959","125.762139261","192.168.1.1","192.168.1.104","DNS","196","Standard query response 0xda97 No such name AAAA st4r7s<d3V%0aoNPOintErenTeR%09=%09[8].find(confirm)>v3dm0s3nd SOA a.root-servers.net","959","196","Jan 11, 2024 19:31:31.614191722 +03","1704990691.614191722","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","182","64","0x00","0","UDP","4","0x00","0x68cf","","","","","","","","","","","","","","53","41321","162","0xe769","","","","","","","","","","","","","","","","","st4r7s<d3V%0aoNPOintErenTeR%09=%09[8].find(confirm)>v3dm0s3nd","AAAA (IPv6 Address)"
"960","125.763030522","192.168.1.104","192.168.1.1","DNS","131","Standard query 0x7c53 AAAA st4r7s<d3V%0aoNPOintErenTeR%09=%09[8].find(confirm)>v3dm0s3nd.local.lab","960","131","Jan 11, 2024 19:31:31.615082983 +03","1704990691.615082983","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","117","64","0x40","0","UDP","4","0x00","0x6c4e","","","","","","","","","","","","","","50230","53","97","0x510d","","","","","","","","","","","","","","","","","st4r7s<d3V%0aoNPOintErenTeR%09=%09[8].find(confirm)>v3dm0s3nd.local.lab","AAAA (IPv6 Address)"
"961","125.767279707","192.168.1.1","192.168.1.104","DNS","206","Standard query response 0x7c53 No such name AAAA st4r7s<d3V%0aoNPOintErenTeR%09=%09[8].find(confirm)>v3dm0s3nd.local.lab SOA a.root-servers.net","961","206","Jan 11, 2024 19:31:31.619332168 +03","1704990691.619332168","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","192","64","0x00","0","UDP","4","0x00","0x5841","","","","","","","","","","","","","","53","50230","172","0xe7c2","","","","","","","","","","","","","","","","","st4r7s<d3V%0aoNPOintErenTeR%09=%09[8].find(confirm)>v3dm0s3nd.local.lab","AAAA (IPv6 Address)"
"962","125.767908108","192.168.1.104","192.168.1.1","DNS","121","Standard query 0xdf54 A st4r7s<d3V%0aoNPOintErenTeR%09=%09[8].find(confirm)>v3dm0s3nd","962","121","Jan 11, 2024 19:31:31.619960569 +03","1704990691.619960569","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","107","64","0x40","0","UDP","4","0x00","0x6c57","","","","","","","","","","","","","","48660","53","87","0x4a4c","","","","","","","","","","","","","","","","","st4r7s<d3V%0aoNPOintErenTeR%09=%09[8].find(confirm)>v3dm0s3nd","A (Host Address)"
"963","126.150625602","192.168.1.1","192.168.1.104","DNS","196","Standard query response 0xdf54 No such name A st4r7s<d3V%0aoNPOintErenTeR%09=%09[8].find(confirm)>v3dm0s3nd SOA a.root-servers.net","963","196","Jan 11, 2024 19:31:32.002678063 +03","1704990692.002678063","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","182","64","0x00","0","UDP","4","0x00","0xcec1","","","","","","","","","","","","","","53","48660","162","0xe102","","","","","","","","","","","","","","","","","st4r7s<d3V%0aoNPOintErenTeR%09=%09[8].find(confirm)>v3dm0s3nd","A (Host Address)"
"964","126.151804063","192.168.1.104","192.168.1.1","DNS","131","Standard query 0x86a1 A st4r7s<d3V%0aoNPOintErenTeR%09=%09[8].find(confirm)>v3dm0s3nd.local.lab","964","131","Jan 11, 2024 19:31:32.003856524 +03","1704990692.003856524","eth:ethertype:ip:udp:dns","08:00:27:5d:ef:d9","08:00:27:a6:7e:fb","IPv4","192.168.1.104","192.168.1.1","117","64","0x40","0","UDP","4","0x00","0x6bed","","","","","","","","","","","","","","36566","53","97","0x971f","","","","","","","","","","","","","","","","","st4r7s<d3V%0aoNPOintErenTeR%09=%09[8].find(confirm)>v3dm0s3nd.local.lab","A (Host Address)"
"965","126.152905486","192.168.1.1","192.168.1.104","DNS","206","Standard query response 0x86a1 No such name A st4r7s<d3V%0aoNPOintErenTeR%09=%09[8].find(confirm)>v3dm0s3nd.local.lab SOA a.root-servers.net","965","206","Jan 11, 2024 19:31:32.004957947 +03","1704990692.004957947","eth:ethertype:ip:udp:dns","08:00:27:a6:7e:fb","08:00:27:5d:ef:d9","IPv4","192.168.1.1","192.168.1.104","192","64","0x00","0","UDP","4","0x00","0xe3ba","","","","","","","","","","","","","","53","36566","172","0x2dd6","","","","","","","","","","","","","","","","","st4r7s<d3V%0aoNPOintErenTeR%09=%09[8].find(confirm)>v3dm0s3nd.local.lab","A (Host Address)"
"966","126.167257720","192.168.1.104","192.168.1.108","TCP","4410","80  >  48942 [ACK] Seq=1 Ack=470 Win=6912 Len=4344 TSval=150229 TSecr=540037528 [TCP segment of a reassembled PDU]","966","4410","Jan 11, 2024 19:31:32.019310181 +03","1704990692.019310181","eth:ethertype:ip:tcp","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","4396","64","0x40","0","TCP","4","0x00","0xef3b","80","48942","4344","1","470","0x010","Not set","Set","Not set","Not set","6912","0x9543","55","","","","","","","","","","","","","","","","","","","","","",""
"967","126.167695044","192.168.1.108","192.168.1.104","TCP","66","48942  >  80 [ACK] Seq=470 Ack=4345 Win=62592 Len=0 TSval=540038312 TSecr=150229","967","66","Jan 11, 2024 19:31:32.019747505 +03","1704990692.019747505","eth:ethertype:ip:tcp","08:00:27:37:96:63","08:00:27:5d:ef:d9","IPv4","192.168.1.108","192.168.1.104","52","64","0x40","0","TCP","4","0x00","0x54f8","48942","80","0","470","4345","0x010","Not set","Set","Not set","Not set","62592","0x3062","55","","","","","","","","","","","","","","","","","","","","","",""
"968","126.168907377","192.168.1.104","192.168.1.108","HTTP","3219","HTTP/1.1 200 OK  (text/html)","968","3219","Jan 11, 2024 19:31:32.020959838 +03","1704990692.020959838","eth:ethertype:ip:tcp:http:data-text-lines","08:00:27:5d:ef:d9","08:00:27:37:96:63","IPv4","192.168.1.104","192.168.1.108","3205","64","0x40","0","TCP","4","0x00","0xf3df","80","48942","3153","4345","470","0x019","Not set","Set","Set","Not set","6912","0x909c","55","","","","","","","","","","","200","","6972","text/html","","","","","","close","",""
